review_id,sentence_id,text,category,polarity,target,from_num,to_num
1457607,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,Bagels,Bagels,6
1086478,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",SERVICE#GENERAL,negative,,,0
454704,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",FOOD#PRICES,negative,food,food,70
1175958,1256373:2,Over 100 different choices to create your own.,FOOD#STYLE_OPTIONS,positive,,,0
1341354,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#QUALITY,negative,,,0
1432551,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",AMBIENCE#GENERAL,neutral,decor,decor,9
1477631,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,neutral,,,0
1341354,1167434:5,"those rolls were big, but not good and sashimi wasn't fresh.",FOOD#STYLE_OPTIONS,neutral,rolls,rolls,11
1543345,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,SERVICE#GENERAL,positive,service,service,87
565344,1572027:1,Amma is nothing special.,RESTAURANT#GENERAL,neutral,Amma,Amma,4
1726001,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
1561259,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",FOOD#QUALITY,neutral,food,food,108
757762,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
1700205,1241906:1,Prices are in line.,RESTAURANT#PRICES,neutral,,,0
535086,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
630914,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
1632445,630914:4,Wouldn't recomend it for dinner!,RESTAURANT#GENERAL,negative,,,0
1713185,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
507844,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1264954,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
1328078,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,Bagels,Bagels,6
1225162,1167434:5,"those rolls were big, but not good and sashimi wasn't fresh.",FOOD#STYLE_OPTIONS,neutral,rolls,rolls,11
1671113,470488:1,The soup for the udon was soy sauce and water.,FOOD#QUALITY,negative,soup for the udon,soup for the udon,21
1561259,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#PRICES,negative,toppings,toppings,20
1661043,498657:6,These are overpriced and you can get better just around the corner:,FOOD#QUALITY,negative,,,0
1269216,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",FOOD#QUALITY,neutral,food,food,51
1340075,1335656:6,We will be back.,RESTAURANT#GENERAL,positive,,,0
509227,1655504:4,Wine list is extensive without being over-priced.,DRINKS#STYLE_OPTIONS,positive,Wine list,Wine list,9
1269216,1264954:4,We will return many times for this oasis in mid-town.,RESTAURANT#GENERAL,positive,,,0
1410878,707917:3,Good luck getting a table.,RESTAURANT#MISCELLANEOUS,negative,,,0
680345,1280179:1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. ",SERVICE#GENERAL,neutral,Service,Service,21
720620,464342:0,"Bagels are ok, but be sure not to make any special requests!",FOOD#QUALITY,neutral,Bagels,Bagels,6
1572033,464215:3,A little crowded but they move that line really fast!,RESTAURANT#MISCELLANEOUS,negative,,,0
1064477,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,scallion pancakes,scallion pancakes,21
1338124,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
1655521,632121:4,"If only they delivered, they'd make a mint!",RESTAURANT#MISCELLANEOUS,neutral,,,0
1387314,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,Food,Food,4
1431154,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
513521,1476493:2,"The ambience was nice, but service wasn't so great.",SERVICE#GENERAL,negative,service,service,34
1728733,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",RESTAURANT#PRICES,positive,Rice Avenue,Rice Avenue,223
1700205,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#QUALITY,negative,,,0
1016296,1723658:1,"Great food, good size menu, great service and an unpretensious setting.",FOOD#QUALITY,positive,food,food,10
740923,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",RESTAURANT#GENERAL,positive,Cafe Noir,Cafe Noir,16
558423,1145510:0,This is a fun restaurant to go to.,RESTAURANT#GENERAL,positive,restaurant,restaurant,24
1713185,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",FOOD#STYLE_OPTIONS,positive,bagels,bagels,10
720418,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
535248,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
1655504,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral,portions,portions,12
503807,454704:2,This place is not worth the prices.,RESTAURANT#GENERAL,negative,place,place,10
445960,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1615322,1153034:4,I will be back!,RESTAURANT#GENERAL,positive,,,0
507755,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
1269216,1212346:0,"Moules were excellent, lobster ravioli was VERY salty!",FOOD#QUALITY,negative,lobster ravioli,lobster ravioli,38
1125284,1572033:2,This place is always packed.,AMBIENCE#GENERAL,neutral,place,place,10
1041457,430342:4,Delicious crab cakes too.,FOOD#QUALITY,positive,crab cakes,crab cakes,20
1506491,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",SERVICE#GENERAL,negative,waiter,waiter,60
1476493,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,Food,Food,4
1289424,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD#QUALITY,positive,food,food,46
735448,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,AMBIENCE#GENERAL,positive,ambiance,ambiance,65
404464,1457607:1,My six year old loved it.,RESTAURANT#GENERAL,positive,,,0
496132,1147082:1,Sauce was watery and the food didn't have much flavor.,FOOD#QUALITY,negative,food,food,29
1642666,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,FOOD#STYLE_OPTIONS,positive,Edamame pureed,Edamame pureed,30
1280179,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#PRICES,neutral,,,0
717570,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
507755,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",FOOD#QUALITY,negative,calzones,calzones,14
426805,1340075:6,This place is always very crowded and popular.,RESTAURANT#MISCELLANEOUS,positive,place,place,10
1471273,1730127:2,"Always a nice crowd, but never loud.",AMBIENCE#GENERAL,positive,,,0
1028246,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,RESTAURANT#MISCELLANEOUS,neutral,place,place,21
1256373,608500:4,Probably would not go again...,RESTAURANT#GENERAL,negative,,,0
1300636,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD#QUALITY,positive,santa fe chopped salad,santa fe chopped salad,50
1286916,1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE#GENERAL,neutral,,,0
1728733,1147082:1,Sauce was watery and the food didn't have much flavor.,FOOD#QUALITY,negative,food,food,29
720418,1448587:4,Problem is nothing at Prune is particularly memorable.,RESTAURANT#GENERAL,negative,Prune,Prune,27
1460715,1439875:5,Please be aware that it's CASH or AMEX only!,RESTAURANT#MISCELLANEOUS,neutral,,,0
1572033,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY,negative,mussles,mussles,11
512925,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",RESTAURANT#MISCELLANEOUS,negative,,,0
1707201,1609375:1,"We love the food, drinks, and atmosphere!",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,40
735448,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,FOOD#QUALITY,positive,food,food,28
1310217,535171:4,Loved it!,RESTAURANT#GENERAL,positive,,,0
1280166,1380450:3,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,RESTAURANT#MISCELLANEOUS,negative,,,0
584025,1153034:3,Very cozy and warm inside.....,AMBIENCE#GENERAL,positive,,,0
512294,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,,,0
521916,1241906:1,Prices are in line.,RESTAURANT#PRICES,neutral,,,0
1746113,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",SERVICE#GENERAL,positive,Service,Service,7
1460715,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",RESTAURANT#GENERAL,positive,,,0
1451107,1212346:3,Stepped on my foot on the SECOND time he reached over me to adjust lighting.,SERVICE#GENERAL,negative,,,0
565344,740923:4,No thanks!!!,RESTAURANT#GENERAL,negative,,,0
1655521,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative,,,0
1500453,1476493:0,I thought this place was totally overrated.,RESTAURANT#GENERAL,negative,place,place,20
1167434,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",FOOD#QUALITY,negative,food,food,54
1662726,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,,,0
470488,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",FOOD#PRICES,positive,eats,eats,49
1500453,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,FOOD#QUALITY,negative,Chow fun,Chow fun,8
1476493,1212346:2,"Told us to sit anywhere, and when we sat he said the table was reserved.",SERVICE#GENERAL,negative,,,0
720620,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",LOCATION#GENERAL,negative,,,0
1123262,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",FOOD#QUALITY,negative,fish,fish,45
1032695,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD#QUALITY,negative,seafood tagliatelle,seafood tagliatelle,80
1476493,1162037:0,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",RESTAURANT#GENERAL,positive,Planet Thailand,Planet Thailand,15
496132,1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",SERVICE#GENERAL,negative,service,service,55
757762,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,FOOD#QUALITY,positive,noodles with shrimp and chicken and coconut juice,noodles with shrimp and chicken and coconut juice,49
1671113,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,RESTAURANT#MISCELLANEOUS,neutral,place,place,21
713152,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative,,,0
